_id,aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
257,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Evening (17:00-22:00),1945
258,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Midday (10:00-16:00),2218
259,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Morning (08:00-12:00),1272
260,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,PM Peak Period (16:00-19:00),1675
261,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,14 Hour,4741
262,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Afternoon (12:00-17:00),2109
263,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,AM Peak Period (07:00-10:00),779
264,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Evening (17:00-22:00),1548
265,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Midday (10:00-16:00),2190
266,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Morning (08:00-12:00),1174
267,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,PM Peak Period (16:00-19:00),1470
268,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,14 Hour,5668
269,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Afternoon (12:00-17:00),2250
270,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,AM Peak Period (07:00-10:00),919
271,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Evening (17:00-22:00),2299
272,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Midday (10:00-16:00),2398
273,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Morning (08:00-12:00),1394
274,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,PM Peak Period (16:00-19:00),1826
275,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,14 Hour,7802
276,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Afternoon (12:00-17:00),2374
277,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,AM Peak Period (07:00-10:00),2448
278,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Evening (17:00-22:00),2274
279,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Midday (10:00-16:00),2934
280,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Morning (08:00-12:00),2835
281,Apr 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,PM Peak Period (16:00-19:00),1642
282,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,14 Hour,269
283,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,Afternoon (12:00-17:00),88
284,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,AM Peak Period (07:00-10:00),53
285,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,Evening (17:00-22:00),113
286,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,Midday (10:00-16:00),95
287,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,Morning (08:00-12:00),73
288,Apr 2018,13466960,Bay St / King St W,61,Cyclists,EB,PM Peak Period (16:00-19:00),94
289,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,14 Hour,215
290,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,Afternoon (12:00-17:00),71
291,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,AM Peak Period (07:00-10:00),58
292,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,Evening (17:00-22:00),76
293,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,Midday (10:00-16:00),76
294,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,Morning (08:00-12:00),69
295,Apr 2018,13466960,Bay St / King St W,61,Cyclists,WB,PM Peak Period (16:00-19:00),57
296,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,14 Hour,7976
297,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Afternoon (12:00-17:00),3015
298,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,AM Peak Period (07:00-10:00),1797
299,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Evening (17:00-22:00),2746
300,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Midday (10:00-16:00),2883
301,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Morning (08:00-12:00),2258
302,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,EB,PM Peak Period (16:00-19:00),2856
303,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,14 Hour,8146
304,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Afternoon (12:00-17:00),3001
305,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,AM Peak Period (07:00-10:00),2102
306,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Evening (17:00-22:00),2556
307,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Midday (10:00-16:00),2890
308,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Morning (08:00-12:00),2508
309,Apr 2018,13466960,Bay St / King St W,61,Pedestrians,WB,PM Peak Period (16:00-19:00),2683
310,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,14 Hour,2168
311,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,Afternoon (12:00-17:00),832
312,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,AM Peak Period (07:00-10:00),399
313,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,Evening (17:00-22:00),882
314,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,Midday (10:00-16:00),997
315,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,Morning (08:00-12:00),634
316,Apr 2018,13466960,Bay St / King St W,61,Vehicles,EB,PM Peak Period (16:00-19:00),552
317,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,14 Hour,1689
318,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,Afternoon (12:00-17:00),685
319,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,AM Peak Period (07:00-10:00),250
320,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,Evening (17:00-22:00),733
321,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,Midday (10:00-16:00),788
322,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,Morning (08:00-12:00),440
323,Apr 2018,13466960,Bay St / King St W,61,Vehicles,WB,PM Peak Period (16:00-19:00),456
324,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,14 Hour,202
325,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Afternoon (12:00-17:00),66
326,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,AM Peak Period (07:00-10:00),54
327,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Evening (17:00-22:00),52
328,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Midday (10:00-16:00),85
329,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Morning (08:00-12:00),74
330,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,PM Peak Period (16:00-19:00),46
331,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,14 Hour,223
332,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Afternoon (12:00-17:00),87
333,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,AM Peak Period (07:00-10:00),17
334,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Evening (17:00-22:00),127
335,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Midday (10:00-16:00),86
336,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Morning (08:00-12:00),35
337,Apr 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,PM Peak Period (16:00-19:00),93
338,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,14 Hour,7806
339,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Afternoon (12:00-17:00),3502
340,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,AM Peak Period (07:00-10:00),1285
341,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Evening (17:00-22:00),3038
342,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Midday (10:00-16:00),3599
343,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Morning (08:00-12:00),1919
344,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,24 Hour,277
345,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,PM Peak Period (16:00-19:00),2255
346,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,14 Hour,7673
347,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Afternoon (12:00-17:00),3510
348,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,AM Peak Period (07:00-10:00),702
349,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Evening (17:00-22:00),3505
350,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Midday (10:00-16:00),3433
351,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Morning (08:00-12:00),1338
352,Apr 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,PM Peak Period (16:00-19:00),2835
353,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,14 Hour,6209
354,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Afternoon (12:00-17:00),1975
355,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,AM Peak Period (07:00-10:00),1893
356,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Evening (17:00-22:00),2114
357,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Midday (10:00-16:00),2352
358,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Morning (08:00-12:00),2198
359,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,PM Peak Period (16:00-19:00),1343
360,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,14 Hour,6136
361,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Afternoon (12:00-17:00),2499
362,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,AM Peak Period (07:00-10:00),1025
363,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Evening (17:00-22:00),2454
364,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Midday (10:00-16:00),2679
365,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Morning (08:00-12:00),1593
366,Apr 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,PM Peak Period (16:00-19:00),1865
367,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,14 Hour,937
368,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Afternoon (12:00-17:00),305
369,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,AM Peak Period (07:00-10:00),100
370,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Evening (17:00-22:00),558
371,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Midday (10:00-16:00),233
372,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Morning (08:00-12:00),137
373,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,PM Peak Period (16:00-19:00),519
374,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,14 Hour,4603
375,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Afternoon (12:00-17:00),1827
376,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,AM Peak Period (07:00-10:00),1077
377,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Evening (17:00-22:00),1421
378,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Midday (10:00-16:00),2049
379,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Morning (08:00-12:00),1457
380,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,PM Peak Period (16:00-19:00),1196
381,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,14 Hour,4394
382,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Afternoon (12:00-17:00),1940
383,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,AM Peak Period (07:00-10:00),619
384,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Evening (17:00-22:00),1725
385,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Midday (10:00-16:00),2009
386,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Morning (08:00-12:00),952
387,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,PM Peak Period (16:00-19:00),1476
388,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,14 Hour,11315
389,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Afternoon (12:00-17:00),4469
390,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,AM Peak Period (07:00-10:00),2049
391,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Evening (17:00-22:00),4662
392,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Midday (10:00-16:00),4702
393,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Morning (08:00-12:00),2882
394,Apr 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,PM Peak Period (16:00-19:00),3429
395,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,14 Hour,110
396,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Afternoon (12:00-17:00),45
397,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,AM Peak Period (07:00-10:00),22
398,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Evening (17:00-22:00),40
399,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Midday (10:00-16:00),53
400,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Morning (08:00-12:00),33
401,Apr 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,PM Peak Period (16:00-19:00),26
402,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,14 Hour,5716
403,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Afternoon (12:00-17:00),1844
404,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,AM Peak Period (07:00-10:00),1878
405,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Evening (17:00-22:00),1607
406,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Midday (10:00-16:00),1928
407,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Morning (08:00-12:00),2063
408,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,PM Peak Period (16:00-19:00),1592
409,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,14 Hour,5856
410,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Afternoon (12:00-17:00),2359
411,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,AM Peak Period (07:00-10:00),1295
412,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Evening (17:00-22:00),1925
413,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Midday (10:00-16:00),2047
414,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Morning (08:00-12:00),1576
415,Apr 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,PM Peak Period (16:00-19:00),2157
416,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,14 Hour,11069
417,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Afternoon (12:00-17:00),3825
418,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,AM Peak Period (07:00-10:00),2797
419,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Evening (17:00-22:00),3719
420,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Midday (10:00-16:00),4361
421,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Morning (08:00-12:00),3431
422,Apr 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,PM Peak Period (16:00-19:00),2775
423,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,14 Hour,319
424,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Afternoon (12:00-17:00),102
425,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,AM Peak Period (07:00-10:00),75
426,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Evening (17:00-22:00),112
427,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Midday (10:00-16:00),128
428,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Morning (08:00-12:00),110
429,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,PM Peak Period (16:00-19:00),84
430,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,14 Hour,185
431,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Afternoon (12:00-17:00),79
432,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,AM Peak Period (07:00-10:00),13
433,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Evening (17:00-22:00),94
434,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Midday (10:00-16:00),79
435,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Morning (08:00-12:00),26
436,Apr 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,PM Peak Period (16:00-19:00),69
437,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,14 Hour,5933
438,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Afternoon (12:00-17:00),2312
439,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,AM Peak Period (07:00-10:00),1325
440,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Evening (17:00-22:00),2080
441,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Midday (10:00-16:00),2525
442,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Morning (08:00-12:00),1800
443,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,PM Peak Period (16:00-19:00),1564
444,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,14 Hour,5138
445,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Afternoon (12:00-17:00),2098
446,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,AM Peak Period (07:00-10:00),456
447,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Evening (17:00-22:00),2632
448,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Midday (10:00-16:00),2099
449,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Morning (08:00-12:00),868
450,Apr 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,PM Peak Period (16:00-19:00),2044
451,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,14 Hour,6461
452,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Afternoon (12:00-17:00),1904
453,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,AM Peak Period (07:00-10:00),2081
454,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Evening (17:00-22:00),2061
455,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Midday (10:00-16:00),2408
456,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Morning (08:00-12:00),2469
457,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,PM Peak Period (16:00-19:00),1318
458,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,14 Hour,6601
459,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Afternoon (12:00-17:00),2656
460,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,AM Peak Period (07:00-10:00),1059
461,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Evening (17:00-22:00),2755
462,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Midday (10:00-16:00),2661
463,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Morning (08:00-12:00),1570
464,Apr 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,PM Peak Period (16:00-19:00),2289
465,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,14 Hour,916
466,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Afternoon (12:00-17:00),153
467,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,AM Peak Period (07:00-10:00),529
468,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Evening (17:00-22:00),145
469,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Midday (10:00-16:00),215
470,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Morning (08:00-12:00),550
471,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,PM Peak Period (16:00-19:00),108
472,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,14 Hour,4264
473,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Afternoon (12:00-17:00),1762
474,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,AM Peak Period (07:00-10:00),964
475,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Evening (17:00-22:00),1304
476,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Midday (10:00-16:00),1900
477,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Morning (08:00-12:00),1289
478,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,PM Peak Period (16:00-19:00),1157
479,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,14 Hour,3761
480,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Afternoon (12:00-17:00),1522
481,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,AM Peak Period (07:00-10:00),710
482,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Evening (17:00-22:00),1337
483,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Midday (10:00-16:00),1646
484,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Morning (08:00-12:00),1016
485,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,PM Peak Period (16:00-19:00),1172
486,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,14 Hour,10722
487,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Afternoon (12:00-17:00),3558
488,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,AM Peak Period (07:00-10:00),2728
489,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Evening (17:00-22:00),3840
490,Apr 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Midday (10:00-16:00),4416
